Date,Price,Open,High,Low,Vol.,Change %
01/05/2021,220.22,220.84,222.25,220.02,66.49M,-0.08%
01/04/2021,220.4,228.39,228.65,220.33,79.47M,-3.29%
12/31/2020,227.9,224.66,228.06,223.4,44.05M,1.27%
12/30/2020,225.04,224.57,226.82,224.03,37.09M,0.36%
12/29/2020,224.24,226.84,227.78,224.15,35.75M,-0.70%
12/28/2020,225.83,224.65,225.97,223.76,43.12M,0.85%
12/24/2020,223.92,222.76,223.94,222.62,15.97M,0.84%
12/23/2020,222.06,225.13,226.1,222.02,46.32M,-0.95%
12/22/2020,224.2,222.86,224.27,222.06,56.40M,0.61%
12/21/2020,222.84,221.58,223.21,220.61,71.44M,-0.79%
12/18/2020,224.62,228.8,228.86,223.08,199.77M,-1.83%
12/17/2020,228.8,227.39,228.94,226.62,96.52M,1.21%
12/16/2020,226.06,226.66,227.58,224.79,113.40M,0.01%
12/15/2020,226.03,223.33,226.05,221.78,172.57M,1.73%
12/14/2020,222.19,225.35,226.9,222.06,72.66M,-0.87%
12/11/2020,224.15,223.34,224.2,221.7,66.27M,0.00%
12/10/2020,224.16,224.58,226.26,223.4,71.90M,-0.48%
12/09/2020,225.25,227.83,227.92,223.94,77.83M,-0.98%
12/08/2020,227.47,228.41,229.12,227.33,64.26M,-0.50%
12/07/2020,228.62,230.06,230.99,227.81,63.04M,-0.94%
12/04/2020,230.8,228.88,230.92,228.87,71.00M,1.33%
12/03/2020,227.78,226.43,228.84,226.24,71.40M,0.73%
12/02/2020,226.12,227.91,229.33,225.99,62.63M,-1.12%
12/01/2020,228.68,227.81,229.38,227.61,67.75M,1.27%
11/30/2020,225.82,227.45,227.54,224.72,125.14M,-0.81%
11/27/2020,227.66,229.11,229.11,226.82,27.13M,-0.22%
11/25/2020,228.17,227.88,228.55,226.29,65.08M,0.22%
11/24/2020,227.68,230.51,231.13,227.32,92.35M,-0.03%
11/23/2020,227.74,229.74,230.21,227.35,83.39M,-0.34%
11/20/2020,228.51,230.06,230.32,227.8,74.15M,-0.66%
11/19/2020,230.02,228.78,230.45,226.89,85.99M,0.12%
11/18/2020,229.74,233.63,235.95,229.67,69.80M,-1.67%
11/17/2020,233.65,231.62,234.53,230.46,77.15M,0.12%
11/16/2020,233.38,236.1,236.42,230.79,95.03M,0.51%
11/13/2020,232.2,228.55,232.66,228.47,83.60M,2.28%
11/12/2020,227.03,228.83,229.87,225.61,80.53M,-1.02%
11/11/2020,229.36,228.61,230.66,227.0,88.82M,0.77%
11/10/2020,227.6,226.74,228.8,225.63,137.96M,0.52%
11/09/2020,226.42,233.06,241.7,225.86,197.67M,2.57%
11/06/2020,220.74,222.01,223.33,219.92,71.21M,-0.42%
11/05/2020,221.67,222.78,223.73,220.7,67.26M,0.31%
11/04/2020,220.98,220.54,224.75,219.67,77.71M,0.28%
11/03/2020,220.36,219.21,221.44,217.83,81.17M,1.63%
11/02/2020,216.82,213.85,216.82,212.57,82.41M,2.53%
10/30/2020,211.46,211.77,212.91,209.0,76.90M,-0.74%
10/29/2020,213.04,211.46,214.8,209.29,77.56M,1.34%
10/28/2020,210.22,212.18,214.1,209.76,85.72M,-2.41%
10/27/2020,215.41,218.42,219.58,215.41,54.39M,-1.24%
10/26/2020,218.11,219.14,219.14,216.08,57.12M,-1.20%
10/23/2020,220.77,220.41,221.37,219.1,44.76M,0.68%
10/22/2020,219.28,220.79,221.03,218.98,56.53M,-0.76%
10/21/2020,220.97,220.9,222.29,220.44,53.50M,-0.37%
10/20/2020,221.79,221.86,223.36,221.25,48.14M,0.73%
10/19/2020,220.19,224.55,224.68,220.03,58.94M,-1.55%
10/16/2020,223.66,224.11,225.16,223.06,54.94M,-0.41%
10/15/2020,224.58,222.22,226.42,222.14,47.59M,0.47%
10/14/2020,223.54,226.08,226.46,223.23,44.66M,-1.16%
10/13/2020,226.17,228.76,228.99,224.95,56.29M,-1.70%
10/12/2020,230.07,229.51,230.57,227.94,49.78M,0.49%
10/09/2020,228.95,230.76,230.99,228.02,51.03M,-0.30%
10/08/2020,229.64,226.9,230.47,226.86,63.44M,1.58%
10/07/2020,226.06,226.63,227.28,225.1,59.80M,0.28%
10/06/2020,225.43,227.64,228.36,224.55,70.18M,-0.78%
10/05/2020,227.2,226.43,227.46,222.57,58.07M,0.60%
10/02/2020,225.85,219.62,226.6,218.95,75.42M,1.58%
10/01/2020,222.34,219.77,222.38,218.25,67.66M,1.55%
09/30/2020,218.95,218.69,220.78,216.67,73.71M,0.55%
09/29/2020,217.76,218.24,219.13,216.44,52.28M,-0.58%
09/28/2020,219.02,218.97,220.04,217.79,56.12M,1.70%
09/25/2020,215.36,210.17,215.54,210.04,54.77M,1.96%
09/24/2020,211.23,210.74,214.07,209.75,66.92M,0.37%
09/23/2020,210.45,216.46,216.46,210.11,69.41M,-2.91%
09/22/2020,216.76,214.19,218.34,214.19,80.43M,1.26%
09/21/2020,214.06,217.41,217.66,213.0,93.98M,-2.74%
09/18/2020,220.08,223.55,224.02,219.61,116.83M,-1.96%
09/17/2020,224.47,226.94,228.94,222.98,69.02M,-2.19%
09/16/2020,229.49,229.39,231.82,228.55,76.74M,0.54%
09/15/2020,228.26,225.79,230.21,225.79,75.97M,1.39%
09/14/2020,225.13,221.41,225.78,221.41,65.88M,2.16%
09/11/2020,220.38,221.77,221.82,218.63,63.21M,-0.28%
09/10/2020,220.99,223.56,224.53,220.96,68.10M,-1.47%
09/09/2020,224.28,223.3,227.0,223.03,69.58M,1.23%
09/08/2020,221.56,223.01,223.63,220.01,70.96M,-1.28%
09/04/2020,224.44,226.13,227.32,220.73,64.30M,-0.47%
09/03/2020,225.49,229.57,230.38,223.83,69.22M,-1.64%
09/02/2020,229.25,223.88,229.42,222.71,71.08M,2.24%
09/01/2020,224.23,223.44,224.52,222.25,51.86M,-0.15%
08/31/2020,224.57,225.88,226.05,223.82,67.64M,-0.85%
08/28/2020,226.49,225.41,226.5,223.1,52.95M,0.72%
08/27/2020,224.86,222.75,225.44,222.54,51.03M,1.37%
08/26/2020,221.82,222.65,222.7,220.35,49.55M,-0.74%
08/25/2020,223.48,223.47,223.5,221.51,54.04M,0.31%
08/24/2020,222.8,221.93,222.81,219.57,52.40M,0.24%
08/21/2020,222.26,222.65,223.01,219.65,48.22M,0.24%
08/20/2020,221.72,218.19,222.7,218.13,48.28M,1.08%
08/19/2020,219.35,224.23,224.33,219.07,60.04M,-2.01%
08/18/2020,223.86,224.26,224.67,222.52,54.70M,-0.15%
08/17/2020,224.2,222.03,224.2,221.59,57.77M,0.89%
08/14/2020,222.22,221.84,224.04,221.56,57.55M,0.14%
08/13/2020,221.91,223.54,225.43,221.62,50.34M,-1.23%
08/12/2020,224.67,223.0,225.02,222.43,51.84M,1.32%
08/11/2020,221.74,228.06,228.06,220.97,75.58M,-1.87%
08/10/2020,225.96,227.17,227.47,225.11,77.52M,-0.16%
08/07/2020,226.33,222.41,226.54,222.41,65.58M,1.35%
08/06/2020,223.31,221.99,223.76,221.8,63.10M,0.09%
08/05/2020,223.1,225.91,225.97,222.36,60.10M,-0.64%
08/04/2020,224.53,221.84,225.34,221.25,99.80M,1.36%
08/03/2020,221.52,223.38,223.38,220.75,62.34M,-1.47%
07/31/2020,224.82,225.19,225.19,221.79,120.98M,-0.16%
07/30/2020,225.18,223.59,225.31,222.35,70.10M,-0.83%
07/29/2020,227.07,224.03,227.08,223.79,73.98M,1.89%
07/28/2020,222.85,218.44,223.87,218.16,67.26M,2.05%
07/27/2020,218.37,215.42,218.57,213.83,71.06M,1.12%
07/24/2020,215.96,217.07,217.65,215.48,57.80M,-0.40%
07/23/2020,216.82,217.29,218.67,214.5,60.89M,-0.49%
07/22/2020,217.89,214.15,217.94,213.66,67.63M,1.25%
07/21/2020,215.21,217.41,217.46,214.68,63.52M,0.01%
07/20/2020,215.19,217.82,218.61,214.56,64.94M,-1.00%
07/17/2020,217.37,215.46,218.35,214.21,62.05M,1.40%
07/16/2020,214.37,215.94,216.86,213.85,57.08M,-1.19%
07/15/2020,216.95,219.1,219.26,215.67,79.65M,0.51%
07/14/2020,215.85,214.43,216.41,213.56,59.74M,0.97%
07/13/2020,213.77,217.73,218.37,213.51,65.14M,-1.63%
07/10/2020,217.32,217.14,218.2,216.09,69.81M,0.17%
07/09/2020,216.96,216.82,217.81,213.52,69.73M,-0.34%
07/08/2020,217.69,218.53,219.37,216.0,72.22M,-0.16%
07/07/2020,218.04,218.71,220.6,217.89,65.22M,-1.60%
07/06/2020,221.59,225.28,225.53,221.17,63.30M,0.17%
07/02/2020,221.21,225.27,225.36,220.5,58.45M,-0.34%
07/01/2020,221.96,217.03,222.72,216.77,75.22M,2.57%
06/30/2020,216.39,213.8,217.13,213.05,100.70M,1.59%
06/29/2020,213.0,211.45,213.0,208.87,73.79M,1.69%
06/26/2020,209.45,212.5,213.79,209.37,122.50M,-1.81%
06/25/2020,213.32,209.48,213.46,209.48,76.59M,1.09%
06/24/2020,211.03,213.82,214.96,206.84,99.63M,-2.66%
06/23/2020,216.79,219.85,219.89,216.39,83.09M,-0.35%
06/22/2020,217.56,217.17,218.22,214.71,93.43M,-0.25%
06/19/2020,218.11,223.07,223.07,216.46,233.18M,-1.03%
06/18/2020,220.38,221.14,221.86,219.41,97.46M,-1.34%
06/17/2020,223.37,227.63,227.63,223.29,80.78M,-1.13%
06/16/2020,225.93,229.33,229.65,222.62,89.11M,1.75%
06/15/2020,222.04,213.57,223.07,213.55,91.31M,1.01%
06/12/2020,219.81,219.93,220.6,214.26,87.85M,3.16%
06/11/2020,213.07,218.81,220.96,213.07,114.95M,-6.26%
06/10/2020,227.3,230.84,231.65,226.01,99.07M,-1.91%
06/09/2020,231.73,230.09,232.74,228.9,86.30M,-1.12%
06/08/2020,234.35,232.0,234.35,231.48,106.63M,2.15%
06/05/2020,229.41,229.16,230.88,227.27,148.10M,3.60%
06/04/2020,221.44,224.08,224.08,219.55,106.93M,-1.80%
06/03/2020,225.51,221.7,226.71,221.7,104.92M,2.40%
06/02/2020,220.22,220.79,221.05,217.8,90.71M,0.66%
06/01/2020,218.78,214.21,220.43,213.89,84.74M,2.10%
05/29/2020,214.27,213.66,215.51,212.58,192.04M,-0.80%
05/28/2020,216.0,215.95,216.12,213.31,98.67M,1.24%
05/27/2020,213.35,212.69,213.35,208.07,112.36M,2.14%
05/26/2020,208.87,209.51,210.21,206.5,100.46M,3.17%
05/22/2020,202.46,198.58,202.56,197.4,68.51M,2.21%
05/21/2020,198.09,198.32,199.75,196.65,78.79M,-0.54%
05/20/2020,199.16,199.55,199.65,197.57,90.01M,0.85%
05/19/2020,197.48,200.53,200.74,197.48,82.59M,-1.85%
05/18/2020,201.21,198.87,202.77,198.74,115.33M,4.93%
05/15/2020,191.75,191.29,191.91,188.27,132.81M,-0.44%
05/14/2020,192.6,189.9,192.6,186.14,109.55M,0.09%
05/13/2020,192.42,194.45,196.64,191.5,125.75M,-1.61%
05/12/2020,195.57,205.08,205.1,195.57,114.42M,-4.25%
05/11/2020,204.25,204.62,207.34,203.3,91.52M,-1.21%
05/08/2020,206.76,206.12,207.14,204.86,81.09M,1.87%
05/07/2020,202.97,202.88,205.47,201.94,99.62M,0.85%
05/06/2020,201.26,205.77,206.52,201.26,82.04M,-1.84%
05/05/2020,205.04,205.91,207.77,204.8,76.08M,0.63%
05/04/2020,203.76,202.35,203.89,199.13,72.07M,-0.01%
05/01/2020,203.79,205.32,206.53,202.61,81.22M,-3.24%
04/30/2020,210.61,208.23,211.15,206.94,98.58M,-0.67%
04/29/2020,212.02,215.81,216.03,211.73,112.92M,0.35%
04/28/2020,211.28,215.66,217.21,211.08,88.84M,0.02%
04/27/2020,211.23,206.94,211.74,206.87,71.72M,3.00%
04/24/2020,205.08,205.45,206.04,202.91,80.28M,0.29%
04/23/2020,204.49,207.14,208.44,203.99,74.10M,-1.19%
04/22/2020,206.95,206.53,208.32,204.9,68.88M,1.91%
04/21/2020,203.08,201.41,204.64,200.8,80.99M,-1.61%
04/20/2020,206.4,211.07,211.07,206.4,81.18M,-3.74%
04/17/2020,214.41,213.73,215.12,210.78,89.91M,3.22%
04/16/2020,207.72,209.93,210.94,206.35,83.19M,-0.59%
04/15/2020,208.96,211.39,212.91,207.12,83.68M,-3.81%
04/14/2020,217.24,215.45,218.02,214.79,78.69M,3.26%
04/13/2020,210.39,218.78,219.28,209.1,74.31M,-4.59%
04/09/2020,220.5,213.02,223.08,213.02,133.06M,5.15%
04/08/2020,209.71,197.45,210.65,195.54,98.07M,7.41%
04/07/2020,195.25,203.72,204.72,195.12,110.20M,0.12%
04/06/2020,195.02,189.97,195.79,189.55,108.38M,7.21%
04/03/2020,181.9,181.57,184.75,178.55,92.42M,-0.76%
04/02/2020,183.29,178.41,185.92,178.23,110.60M,1.34%
04/01/2020,180.87,182.37,184.23,176.87,114.69M,-6.11%
03/31/2020,192.64,196.73,197.15,188.08,138.19M,-3.26%
03/30/2020,199.13,196.53,199.75,190.8,107.34M,2.73%
03/27/2020,193.83,187.24,198.54,187.24,105.85M,-0.07%
03/26/2020,193.97,180.8,194.26,180.08,115.77M,7.81%
03/25/2020,179.92,171.91,189.14,171.19,129.28M,4.50%
03/24/2020,172.18,165.9,172.67,163.2,138.43M,8.55%
03/23/2020,158.62,166.37,166.37,154.86,145.24M,-5.56%
03/20/2020,167.95,178.55,182.83,166.41,174.27M,-5.48%
03/19/2020,177.68,179.85,182.3,173.02,150.28M,-1.34%
03/18/2020,180.1,183.52,190.15,175.4,154.02M,-7.46%
03/17/2020,194.62,185.34,199.27,181.84,158.76M,6.94%
03/16/2020,181.99,208.52,208.52,181.8,140.85M,-16.55%
03/13/2020,218.08,207.24,218.42,200.98,155.09M,8.63%
03/12/2020,200.75,207.38,213.93,197.16,157.12M,-8.70%
03/11/2020,219.87,226.88,227.14,217.72,150.71M,-5.44%
03/10/2020,232.52,226.11,232.64,219.4,110.48M,4.99%
03/09/2020,221.47,229.93,229.93,221.45,107.27M,-7.15%
03/06/2020,238.52,237.34,239.41,230.67,97.20M,-1.69%
03/05/2020,242.63,244.54,246.11,239.96,82.26M,-2.36%
03/04/2020,248.49,241.5,248.5,241.5,81.57M,3.99%
03/03/2020,238.96,239.38,244.96,236.84,106.56M,-0.10%
03/02/2020,239.21,228.87,239.24,228.56,104.63M,5.05%
02/28/2020,227.7,229.1,230.11,221.33,149.49M,-2.53%
02/27/2020,233.62,243.03,244.34,233.61,114.41M,-5.59%
02/26/2020,247.45,249.85,252.09,247.25,83.40M,-0.88%
02/25/2020,249.64,257.18,257.85,249.01,86.35M,-2.57%
02/24/2020,256.23,257.0,259.04,255.22,68.36M,-1.34%
02/21/2020,259.71,258.17,260.21,258.17,71.91M,0.38%
02/20/2020,258.73,256.21,258.79,255.35,65.71M,1.15%
02/19/2020,255.78,259.46,259.46,255.78,60.01M,-1.36%
02/18/2020,259.31,259.5,259.89,257.85,53.22M,-0.15%
02/14/2020,259.71,257.32,259.71,256.95,48.95M,1.11%
02/13/2020,256.87,254.91,257.31,254.91,54.30M,0.50%
02/12/2020,255.58,254.17,256.03,253.2,61.10M,0.67%
02/11/2020,253.88,253.09,255.58,253.09,53.74M,1.22%
02/10/2020,250.82,248.67,250.83,248.45,46.48M,1.23%
02/07/2020,247.78,248.03,248.13,247.22,41.08M,0.05%
02/06/2020,247.66,247.05,248.37,247.05,41.03M,0.40%
02/05/2020,246.67,247.07,247.68,246.09,52.23M,-0.07%
02/04/2020,246.84,244.69,247.82,244.17,58.17M,1.19%
02/03/2020,243.94,244.46,245.97,243.56,77.75M,0.13%
01/31/2020,243.62,246.52,246.67,242.91,88.03M,-1.36%
01/30/2020,246.98,245.36,247.23,245.26,62.71M,0.26%
01/29/2020,246.33,248.59,248.83,246.25,52.87M,-0.63%
01/28/2020,247.88,247.39,248.75,246.95,49.09M,0.30%
01/27/2020,247.14,246.5,247.86,246.47,51.32M,-0.42%
01/24/2020,248.17,248.91,249.54,247.34,44.93M,-0.23%
01/23/2020,248.75,246.59,248.79,245.74,43.17M,0.97%
01/22/2020,246.37,249.04,249.53,245.9,49.59M,-0.79%
01/21/2020,248.33,245.96,248.44,245.36,58.57M,1.07%
01/17/2020,245.7,245.52,246.61,245.18,60.55M,0.13%
01/16/2020,245.37,243.98,245.38,243.24,44.47M,0.79%
01/15/2020,243.44,242.34,243.96,242.31,50.56M,0.77%
01/14/2020,241.57,242.46,242.47,240.28,50.13M,-0.49%
01/13/2020,242.77,240.11,242.77,240.11,56.57M,1.24%
01/10/2020,239.8,238.22,239.95,237.57,54.61M,0.95%
01/09/2020,237.55,237.23,238.11,236.92,43.96M,0.06%
01/08/2020,237.4,236.34,238.05,235.9,55.24M,0.42%
01/07/2020,236.4,238.1,238.1,235.21,51.25M,-1.20%
01/06/2020,239.26,238.69,240.03,238.27,48.10M,0.08%
01/03/2020,239.06,235.84,239.55,235.84,52.06M,0.81%
01/02/2020,237.14,241.09,241.09,236.39,68.50M,-1.32%
12/31/2019,240.32,238.47,240.35,238.29,43.62M,0.64%
12/30/2019,238.8,238.56,239.06,237.62,32.97M,-0.13%
12/27/2019,239.11,239.07,239.28,238.09,27.26M,0.35%
12/26/2019,238.28,237.31,238.29,236.84,26.56M,0.54%
12/24/2019,236.99,236.79,237.47,236.12,13.71M,0.17%
12/23/2019,236.59,238.31,238.76,236.21,36.25M,-0.54%
12/20/2019,237.88,237.54,238.68,236.96,137.48M,0.66%
12/19/2019,236.33,233.62,236.35,233.55,62.34M,1.07%
12/18/2019,233.83,230.97,234.38,230.97,64.52M,1.33%
12/17/2019,230.77,233.89,234.02,230.38,70.72M,-1.16%
12/16/2019,233.47,232.33,234.0,230.54,73.27M,0.76%
12/13/2019,231.71,231.3,232.27,229.6,78.85M,0.18%
12/12/2019,231.3,234.39,235.05,230.74,69.90M,-1.45%
12/11/2019,234.7,236.78,236.78,233.73,57.01M,-0.76%
12/10/2019,236.49,238.26,238.8,235.75,52.88M,-0.68%
12/09/2019,238.11,238.0,238.66,237.03,41.88M,0.13%
12/06/2019,237.79,238.0,238.81,237.55,47.03M,0.10%
12/05/2019,237.55,236.97,237.56,236.02,49.19M,0.05%
12/04/2019,237.42,235.17,237.94,235.17,54.46M,0.60%
12/03/2019,236.0,234.36,236.53,234.36,59.86M,0.74%
12/02/2019,234.26,238.09,238.4,234.24,54.40M,-1.75%
11/29/2019,238.43,239.45,240.36,238.36,27.70M,-0.44%
11/27/2019,239.49,238.64,239.52,237.71,51.50M,0.32%
11/26/2019,238.72,235.81,238.74,235.63,105.97M,1.44%
11/25/2019,235.33,235.77,237.13,235.11,54.57M,0.06%
11/22/2019,235.2,237.15,237.3,234.24,45.74M,-0.54%
11/21/2019,236.48,239.06,239.24,236.39,50.01M,-1.39%
11/20/2019,239.81,239.79,240.36,238.37,53.76M,0.03%
11/19/2019,239.74,239.72,240.32,238.84,49.29M,0.18%
11/18/2019,239.3,238.36,240.38,238.21,44.55M,0.50%
11/15/2019,238.11,237.0,238.11,236.46,52.50M,0.58%
11/14/2019,236.73,235.07,236.75,234.91,47.62M,0.84%
11/13/2019,234.76,232.64,235.25,232.6,51.57M,1.07%
11/12/2019,232.27,234.31,235.52,232.07,56.81M,-0.79%
11/11/2019,234.13,233.37,234.9,233.37,43.75M,0.22%
11/08/2019,233.61,233.58,235.25,233.05,49.40M,-0.23%
11/07/2019,234.16,235.85,235.92,233.27,59.98M,-1.08%
11/06/2019,236.71,236.49,237.75,235.86,60.53M,0.41%
11/05/2019,235.74,238.68,238.77,234.33,84.83M,-1.76%
11/04/2019,239.97,241.94,241.94,239.63,56.45M,-1.05%
11/01/2019,242.52,243.5,244.26,240.09,59.19M,-0.28%
10/31/2019,243.21,244.54,244.66,242.46,71.92M,-0.36%
10/30/2019,244.09,242.99,244.09,240.99,65.47M,0.62%
10/29/2019,242.59,241.68,243.96,241.68,62.41M,0.38%
10/28/2019,241.66,243.58,243.58,241.29,74.78M,-1.08%
10/25/2019,244.29,246.82,246.82,243.79,50.73M,-1.30%
10/24/2019,247.52,248.57,248.57,246.65,44.15M,-0.28%
10/23/2019,248.21,247.8,248.68,246.2,51.31M,0.17%
10/22/2019,247.78,249.29,249.51,247.56,42.64M,-0.39%
10/21/2019,248.76,247.06,248.79,246.35,43.54M,0.70%
10/18/2019,247.02,244.75,247.46,244.71,49.59M,0.98%
10/17/2019,244.63,243.48,245.27,243.48,44.48M,0.67%
10/16/2019,242.99,242.82,243.02,241.39,45.42M,-0.12%
10/15/2019,243.28,243.06,243.48,241.27,45.49M,0.12%
10/14/2019,242.98,242.82,243.07,242.06,33.00M,0.13%
10/11/2019,242.66,243.72,244.79,242.53,48.98M,-0.29%
10/10/2019,243.36,242.62,243.94,241.63,44.83M,0.19%
10/09/2019,242.91,243.15,243.95,242.34,40.17M,0.31%
10/08/2019,242.16,243.13,244.2,240.98,50.73M,-0.48%
10/07/2019,243.33,243.19,244.46,242.27,42.85M,-0.32%
10/04/2019,244.12,243.02,244.36,243.01,47.10M,0.61%
10/03/2019,242.65,239.93,243.27,239.57,56.90M,1.18%
10/02/2019,239.82,241.0,241.57,238.44,58.71M,-0.54%
10/01/2019,241.12,243.04,243.7,240.54,49.87M,-1.02%
09/30/2019,243.6,243.36,244.77,243.34,54.95M,0.16%
09/27/2019,243.22,245.01,245.23,241.37,51.39M,-0.78%
09/26/2019,245.14,243.66,245.71,243.43,45.83M,0.91%
09/25/2019,242.94,243.31,243.97,242.17,51.80M,-0.08%
09/24/2019,243.13,243.97,244.88,242.13,53.82M,-0.11%
09/23/2019,243.39,242.02,244.54,242.02,47.04M,0.23%
09/20/2019,242.82,243.65,244.41,242.7,108.83M,-0.33%
09/19/2019,243.62,243.28,244.4,242.73,46.32M,0.28%
09/18/2019,242.95,244.06,244.52,240.71,50.81M,-0.31%
09/17/2019,243.71,241.25,243.76,241.18,51.17M,1.40%
09/16/2019,240.35,238.19,240.45,237.7,52.42M,1.02%
09/13/2019,237.93,240.48,241.32,237.18,65.81M,-1.27%
09/12/2019,241.0,241.3,242.33,239.04,62.96M,0.56%
09/11/2019,239.66,239.67,240.32,238.53,64.02M,-0.32%
09/10/2019,240.42,242.35,242.55,238.67,70.62M,-1.37%
09/09/2019,243.75,245.74,245.74,243.29,58.34M,-0.87%
09/06/2019,245.89,245.7,246.91,245.11,51.64M,0.22%
09/05/2019,245.36,247.44,247.44,244.61,62.19M,-0.94%
09/04/2019,247.69,247.0,247.91,246.16,55.48M,0.85%
09/03/2019,245.61,242.06,245.61,241.88,46.61M,1.31%
08/30/2019,242.44,243.0,243.16,241.45,43.77M,0.09%
08/29/2019,242.22,241.61,242.52,240.81,38.21M,0.73%
08/28/2019,240.46,240.24,240.81,239.4,40.91M,0.34%
08/27/2019,239.65,241.71,242.18,239.65,53.91M,-0.39%
08/26/2019,240.59,239.34,240.62,238.58,41.15M,1.02%
08/23/2019,238.16,241.34,242.92,237.36,53.39M,-1.29%
08/22/2019,241.27,240.29,241.52,238.76,39.95M,0.43%
08/21/2019,240.24,239.77,240.73,238.91,39.20M,0.50%
08/20/2019,239.05,241.5,241.62,238.97,43.88M,-0.81%
08/19/2019,241.0,239.92,241.47,238.88,40.34M,0.90%
08/16/2019,238.85,237.72,239.42,237.26,53.54M,0.63%
08/15/2019,237.36,234.26,237.69,234.26,54.23M,1.34%
08/14/2019,234.23,237.07,237.11,233.98,57.90M,-1.58%
08/13/2019,237.98,237.85,238.66,235.72,48.58M,0.18%
08/12/2019,237.55,237.92,238.76,236.48,27.62M,-0.26%
08/09/2019,238.18,237.71,238.94,235.77,55.39M,0.07%
08/08/2019,238.02,234.27,238.16,232.81,55.64M,1.57%
08/07/2019,234.35,231.43,235.98,228.9,58.82M,0.93%
08/06/2019,232.18,229.64,233.24,229.18,58.22M,1.18%
08/05/2019,229.48,233.16,233.26,226.7,67.22M,-1.95%
08/02/2019,234.05,232.5,235.39,231.87,57.46M,0.76%
08/01/2019,232.28,232.12,234.23,230.21,70.75M,0.22%
07/31/2019,231.76,232.72,234.6,230.4,74.17M,-0.30%
07/30/2019,232.46,230.62,233.28,230.62,45.86M,0.89%
07/29/2019,230.41,230.17,231.79,229.94,47.82M,0.46%
07/26/2019,229.35,228.95,229.92,227.68,46.42M,0.33%
07/25/2019,228.6,229.71,229.73,227.73,41.40M,-0.48%
07/24/2019,229.71,229.67,230.4,228.9,43.57M,-0.07%
07/23/2019,229.88,227.88,229.88,227.36,43.29M,1.02%
07/22/2019,227.57,227.94,228.35,226.67,42.82M,-0.04%
07/19/2019,227.67,231.82,232.17,227.57,46.60M,-1.69%
07/18/2019,231.58,230.78,232.24,229.97,43.81M,-0.15%
07/17/2019,231.92,233.56,234.07,230.52,38.77M,-0.40%
07/16/2019,232.86,233.0,233.65,232.29,42.30M,-0.18%
07/15/2019,233.29,233.51,234.78,232.8,40.45M,0.12%
07/12/2019,233.0,234.13,234.13,232.12,41.82M,-0.39%
07/11/2019,233.92,236.51,236.57,232.86,54.51M,-1.21%
07/10/2019,236.79,236.37,237.23,235.12,49.98M,0.52%
07/09/2019,235.56,234.06,235.85,233.66,45.87M,0.52%
07/08/2019,234.33,233.38,234.9,233.02,39.17M,0.37%
07/05/2019,233.46,233.42,234.28,230.0,31.38M,-0.57%
07/03/2019,234.79,232.13,234.85,232.13,26.19M,1.47%
07/02/2019,231.39,228.1,231.53,227.75,56.98M,1.82%
07/01/2019,227.26,229.1,229.1,224.69,62.28M,-0.29%
06/28/2019,227.91,227.38,228.99,227.03,78.57M,0.30%
06/27/2019,227.23,226.35,227.83,226.35,46.07M,0.73%
06/26/2019,225.59,229.86,229.88,224.82,69.55M,-1.96%
06/25/2019,230.09,233.6,234.26,229.98,55.26M,-1.35%
06/24/2019,233.24,235.05,235.3,232.82,54.36M,-0.46%
06/21/2019,234.31,236.49,236.5,233.26,120.26M,-1.10%
06/20/2019,236.91,236.58,237.72,236.54,67.12M,0.53%
06/19/2019,235.66,233.37,236.37,232.77,50.40M,0.68%
06/18/2019,234.07,235.97,237.01,233.17,50.83M,-0.34%
06/17/2019,234.86,232.82,235.16,232.82,49.13M,1.12%
06/14/2019,232.25,231.44,233.11,231.44,,0.33%
06/13/2019,231.49,231.3,231.71,230.55,,0.09%
06/12/2019,231.29,230.98,232.41,230.59,,0.26%
06/11/2019,230.69,230.74,231.09,229.03,,0.18%
06/10/2019,230.28,231.37,231.41,229.25,,-0.30%
06/07/2019,230.98,231.43,232.43,230.81,,0.26%
06/06/2019,230.38,230.21,230.75,228.86,,0.15%
06/05/2019,230.04,225.97,230.07,225.38,,2.33%
06/04/2019,224.81,225.86,225.91,222.93,,-0.56%
06/03/2019,226.07,225.75,226.38,224.18,,0.44%
05/31/2019,225.08,222.84,226.46,222.6,,0.77%
05/30/2019,223.35,222.05,224.08,221.93,,0.65%
05/29/2019,221.91,224.63,224.66,221.14,,-1.16%
05/28/2019,224.51,227.77,228.39,224.49,,-1.10%
05/24/2019,227.0,227.72,228.41,226.91,,0.15%
05/23/2019,226.66,224.83,226.82,224.53,,0.51%
05/22/2019,225.51,224.52,225.69,224.34,,0.41%
05/21/2019,224.59,223.23,225.09,223.23,,0.84%
05/20/2019,222.72,225.73,225.8,221.89,,-1.62%
05/17/2019,226.39,225.88,226.74,225.09,,-0.17%
05/16/2019,226.77,225.47,227.55,225.24,,0.53%
05/15/2019,225.58,224.11,226.32,223.39,,0.64%
05/14/2019,224.14,223.46,225.0,223.35,,0.35%
05/13/2019,223.35,221.8,223.59,221.42,,0.00%
05/10/2019,223.35,220.71,223.91,220.23,,1.13%
05/09/2019,220.85,219.6,221.07,218.23,,0.33%
05/08/2019,220.13,220.27,222.17,220.07,,0.05%
05/07/2019,220.03,223.26,223.5,218.51,,-1.78%
