,Date,Open,High,Low,Close*,Adj Close**,Volume
174,"Dec 07, 2022",89.61,89.61,89.61,89.61,89.61,-
175,"Dec 06, 2022",90.07,90.07,90.07,90.07,90.07,-
176,"Dec 05, 2022",90.01,90.01,90.01,90.01,90.01,-
177,"Dec 04, 2022",90.80,90.80,90.80,90.80,90.80,-
178,"Dec 03, 2022",90.80,90.80,90.80,90.80,90.80,-
179,"Dec 02, 2022",90.69,90.69,90.69,90.69,90.69,-
180,"Dec 01, 2022",90.51,90.51,90.51,90.51,90.51,-
181,"Nov 30, 2022",85.72,85.72,85.72,85.72,85.72,-
182,"Nov 29, 2022",85.85,85.85,85.85,85.85,85.85,-
183,"Nov 28, 2022",84.21,84.21,84.21,84.21,84.21,-
184,"Nov 27, 2022",84.68,84.68,84.68,84.68,84.68,-
185,"Nov 26, 2022",84.68,84.68,84.68,84.68,84.68,-
186,"Nov 25, 2022",84.32,84.32,84.32,84.32,84.32,-
187,"Nov 24, 2022",75.73,75.73,75.73,75.73,75.73,-
188,"Nov 23, 2022",83.50,83.50,83.50,83.50,83.50,-
189,"Nov 22, 2022",86.79,86.79,86.79,86.79,86.79,-
190,"Nov 21, 2022",86.64,86.64,86.64,86.64,86.64,-
191,"Nov 20, 2022",87.04,87.04,87.04,87.04,87.04,-
192,"Nov 19, 2022",87.04,87.04,87.04,87.04,87.04,-
193,"Nov 18, 2022",87.18,87.18,87.18,87.18,87.18,-
194,"Nov 17, 2022",86.98,86.98,86.98,86.98,86.98,-
195,"Nov 16, 2022",88.00,88.00,88.00,88.00,88.00,-
196,"Nov 15, 2022",87.36,87.36,87.36,87.36,87.36,-
197,"Nov 14, 2022",87.63,87.63,87.63,87.63,87.63,-
198,"Nov 13, 2022",88.23,88.23,88.23,88.23,88.23,-
199,"Nov 12, 2022",88.23,88.23,88.23,88.23,88.23,-
200,"Nov 11, 2022",88.23,88.23,88.23,88.23,88.23,-
201,"Nov 10, 2022",88.28,88.28,88.28,88.28,88.28,-
202,"Nov 09, 2022",88.81,88.81,88.81,88.81,88.81,-
203,"Nov 08, 2022",89.08,89.08,89.08,89.08,89.08,-
204,"Nov 07, 2022",89.08,89.08,89.08,89.08,89.08,-
205,"Nov 06, 2022",89.97,89.97,89.97,89.97,89.97,-
206,"Nov 05, 2022",89.97,89.97,89.97,89.97,89.97,-
207,"Nov 04, 2022",89.97,89.97,89.97,89.97,89.97,-
208,"Nov 03, 2022",89.97,89.97,89.97,89.97,89.97,-
209,"Nov 02, 2022",90.08,90.08,90.08,90.08,90.08,-
210,"Nov 01, 2022",89.68,89.68,89.68,89.68,89.68,-
211,"Oct 31, 2022",91.72,91.72,91.72,91.72,91.72,-
212,"Oct 30, 2022",91.73,91.73,91.73,91.73,91.73,-
213,"Oct 29, 2022",91.73,91.73,91.73,91.73,91.73,-
214,"Oct 28, 2022",91.73,91.73,91.73,91.73,91.73,-
215,"Oct 27, 2022",91.70,91.70,91.70,91.70,91.70,-
216,"Oct 26, 2022",93.37,93.37,93.37,93.37,93.37,-
217,"Oct 25, 2022",93.44,93.44,93.44,93.44,93.44,-
218,"Oct 24, 2022",93.95,93.95,93.95,93.95,93.95,-
219,"Oct 23, 2022",92.64,92.64,92.64,92.64,92.64,-
220,"Oct 22, 2022",92.64,92.64,92.64,92.64,92.64,-
221,"Oct 21, 2022",92.64,92.64,92.64,92.64,92.64,-
222,"Oct 20, 2022",85.53,85.53,85.53,85.53,85.53,-
223,"Oct 19, 2022",106.24,106.24,106.24,106.24,106.24,-
224,"Oct 18, 2022",105.48,105.48,105.48,105.48,105.48,-
225,"Oct 17, 2022",103.81,103.81,103.81,103.81,103.81,-
226,"Oct 16, 2022",105.48,105.48,105.48,105.48,105.48,-
227,"Oct 15, 2022",105.48,105.48,105.48,105.48,105.48,-
228,"Oct 14, 2022",105.48,105.48,105.48,105.48,105.48,-
229,"Oct 13, 2022",104.69,104.69,104.69,104.69,104.69,-
230,"Oct 12, 2022",100.34,100.34,100.34,100.34,100.34,-
231,"Oct 11, 2022",100.23,100.23,100.23,100.23,100.23,-
